ibge_code;municipality;year;macro_class;area_ha;total_area_ha;share_pct
3505708;BARUERI;2011;non_vegetated_other;2,16654659991456e+02;6569,31798295910;3,298
3505708;BARUERI;2011;urban;4,41587977091076e+03;6569,31798295910;67,220
3505708;BARUERI;2011;water;1,57082903851320e+02;6569,31798295910;2,391
3505708;BARUERI;2012;farming;1,02396262999877e+03;6569,31798295909;15,587
3505708;BARUERI;2012;native_vegetation;7,38243360162358e+02;6569,31798295909;11,238
3505708;BARUERI;2012;non_vegetated_other;2,13614787597657e+02;6569,31798295909;3,252
3505708;BARUERI;2012;urban;4,44651962318127e+03;6569,31798295909;67,686
3505708;BARUERI;2012;water;1,46977582019044e+02;6569,31798295909;2,237
3505708;BARUERI;2013;farming;1,00917829597777e+03;6569,31798295912;15,362
3505708;BARUERI;2013;native_vegetation;7,41693912390142e+02;6569,31798295912;11,290
3505708;BARUERI;2013;non_vegetated_other;2,14025686529542e+02;6569,31798295912;3,258
3505708;BARUERI;2013;urban;4,47305214101576e+03;6569,31798295912;68,090
3505708;BARUERI;2013;water;1,31367947045899e+02;6569,31798295912;2,000
3505708;BARUERI;2014;farming;9,77962746368383e+02;6569,31798295916;14,887
3505708;BARUERI;2014;native_vegetation;7,55247910638426e+02;6569,31798295916;11,497
3505708;BARUERI;2014;non_vegetated_other;2,10985875518800e+02;6569,31798295916;3,212
3505708;BARUERI;2014;urban;4,50599387319967e+03;6569,31798295916;68,592
3505708;BARUERI;2014;water;1,19127577233886e+02;6569,31798295916;1,813
3505708;BARUERI;2015;farming;9,25218501513685e+02;6569,31798295912;14,084
3505708;BARUERI;2015;native_vegetation;7,48754738177483e+02;6569,31798295912;11,398
3505708;BARUERI;2015;non_vegetated_other;2,10821538720704e+02;6569,31798295912;3,209
3505708;BARUERI;2015;urban;4,56588764791273e+03;6569,31798295912;69,503
3505708;BARUERI;2015;water;1,18635556634520e+02;6569,31798295912;1,806
3505708;BARUERI;2016;farming;8,85458525354021e+02;6569,31798295909;13,479
3505708;BARUERI;2016;native_vegetation;7,64036606781001e+02;6569,31798295909;11,630
3505708;BARUERI;2016;non_vegetated_other;2,11971778198243e+02;6569,31798295909;3,227
3505708;BARUERI;2016;urban;4,59496605194711e+03;6569,31798295909;69,946
3505708;BARUERI;2016;water;1,12885020678709e+02;6569,31798295909;1,718
3505708;BARUERI;2017;farming;8,68288957678232e+02;6569,31798295908;13,217
3505708;BARUERI;2017;native_vegetation;7,89751008416752e+02;6569,31798295908;12,022
3505708;BARUERI;2017;non_vegetated_other;2,09835323986818e+02;6569,31798295908;3,194
3505708;BARUERI;2017;urban;4,60137364652108e+03;6569,31798295908;70,043
3505708;BARUERI;2017;water;1,00069046356200e+02;6569,31798295908;1,523
3505708;BARUERI;2018;farming;8,54981060253916e+02;6569,31798295909;13,015
3505708;BARUERI;2018;native_vegetation;8,01827528106696e+02;6569,31798295909;12,206
3505708;BARUERI;2018;non_vegetated_other;2,10328002697755e+02;6569,31798295909;3,202
3505708;BARUERI;2018;urban;4,60638462146615e+03;6569,31798295909;70,120
3505708;BARUERI;2018;water;9,57967704345697e+01;6569,31798295909;1,458
3505708;BARUERI;2019;farming;8,35264646899425e+02;6569,31798295911;12,715
3505708;BARUERI;2019;native_vegetation;8,13000295745856e+02;6569,31798295911;12,376
3505708;BARUERI;2019;non_vegetated_other;2,11313917980958e+02;6569,31798295911;3,217
3505708;BARUERI;2019;urban;4,61583179823008e+03;6569,31798295911;70,263
3505708;BARUERI;2019;water;9,39073241027827e+01;6569,31798295911;1,429
3505708;BARUERI;2020;farming;7,87039860662854e+02;6569,31798295913;11,981
3505708;BARUERI;2020;native_vegetation;8,04455552789313e+02;6569,31798295913;12,246
3505708;BARUERI;2020;non_vegetated_other;2,64552964788822e+02;6569,31798295913;4,027
3505708;BARUERI;2020;urban;4,62725018422254e+03;6569,31798295913;70,437
3505708;BARUERI;2020;water;8,60194204956050e+01;6569,31798295913;1,309
3505708;BARUERI;2021;farming;7,62394609082044e+02;6569,31798295914;11,605
3505708;BARUERI;2021;native_vegetation;8,05439199389656e+02;6569,31798295914;12,261
3505708;BARUERI;2021;non_vegetated_other;2,82957210565189e+02;6569,31798295914;4,307
3505708;BARUERI;2021;urban;4,63530091187147e+03;6569,31798295914;70,560
3505708;BARUERI;2021;water;8,32260520507808e+01;6569,31798295914;1,267
3505708;BARUERI;2022;farming;7,31504898992930e+02;6569,31798295916;11,135
3505708;BARUERI;2022;native_vegetation;7,93034091656501e+02;6569,31798295916;12,072
3505708;BARUERI;2022;non_vegetated_other;2,90105093865972e+02;6569,31798295916;4,416
3505708;BARUERI;2022;urban;4,67415770200211e+03;6569,31798295916;71,151
3505708;BARUERI;2022;water;8,05161964416503e+01;6569,31798295916;1,226
3505708;BARUERI;2023;farming;7,20742448400890e+02;6569,31798295916;10,971
3505708;BARUERI;2023;native_vegetation;7,97798914642341e+02;6569,31798295916;12,144
3505708;BARUERI;2023;non_vegetated_other;2,91419657525640e+02;6569,31798295916;4,436
3505708;BARUERI;2023;urban;4,67637577926651e+03;6569,31798295916;71,185
3505708;BARUERI;2023;water;8,29811831237792e+01;6569,31798295916;1,263
3505708;BARUERI;2024;farming;6,96836498260509e+02;6569,31798295916;10,607
3505708;BARUERI;2024;native_vegetation;8,10450932775887e+02;6569,31798295916;12,337
3505708;BARUERI;2024;non_vegetated_other;2,96266869439703e+02;6569,31798295916;4,510
3505708;BARUERI;2024;urban;4,69140941728531e+03;6569,31798295916;71,414
3505708;BARUERI;2024;water;7,43542651977539e+01;6569,31798295916;1,132
3506607;BIRITIBA-MIRIM;1985;farming;8,09779827933352e+03;31740,53550672023;25,512
3506607;BIRITIBA-MIRIM;1985;native_vegetation;2,26560888623537e+04;31740,53550672023;71,379
3506607;BIRITIBA-MIRIM;1985;non_vegetated_other;1,09857427850343e+02;31740,53550672023;0,346
3506607;BIRITIBA-MIRIM;1985;urban;1,92638815783694e+02;31740,53550672023;0,607
3506607;BIRITIBA-MIRIM;1985;water;6,84152121398925e+02;31740,53550672023;2,155
3506607;BIRITIBA-MIRIM;1986;farming;8,16938891400762e+03;31740,53550672003;25,738
3506607;BIRITIBA-MIRIM;1986;native_vegetation;2,26168492320618e+04;31740,53550672003;71,255
3506607;BIRITIBA-MIRIM;1986;non_vegetated_other;4,36791294677734e+01;31740,53550672003;0,138
3506607;BIRITIBA-MIRIM;1986;urban;1,97894254608157e+02;31740,53550672003;0,623
3506607;BIRITIBA-MIRIM;1986;water;7,12723976574707e+02;31740,53550672003;2,245
3506607;BIRITIBA-MIRIM;1987;farming;8,24941756234136e+03;31740,53550671981;25,990
3506607;BIRITIBA-MIRIM;1987;native_vegetation;2,25254896334959e+04;31740,53550671981;70,968
3506607;BIRITIBA-MIRIM;1987;non_vegetated_other;3,33336581542969e+01;31740,53550671981;0,105
3506607;BIRITIBA-MIRIM;1987;urban;1,99700773486331e+02;31740,53550671981;0,629
3506607;BIRITIBA-MIRIM;1987;water;7,32593879241943e+02;31740,53550671981;2,308
3506607;BIRITIBA-MIRIM;1988;farming;8,26920541746239e+03;31740,53550671996;26,053
3506607;BIRITIBA-MIRIM;1988;native_vegetation;2,24857475365781e+04;31740,53550671996;70,842
3506607;BIRITIBA-MIRIM;1988;non_vegetated_other;3,51406467468262e+01;31740,53550671996;0,111
3506607;BIRITIBA-MIRIM;1988;urban;2,16041493103032e+02;31740,53550671996;0,681
3506607;BIRITIBA-MIRIM;1988;water;7,34400412829589e+02;31740,53550671996;2,314
3506607;BIRITIBA-MIRIM;1989;farming;8,27003472606822e+03;31740,53550672022;26,055
3506607;BIRITIBA-MIRIM;1989;native_vegetation;2,24742435100648e+04;31740,53550672022;70,806
3506607;BIRITIBA-MIRIM;1989;non_vegetated_other;3,38266420837402e+01;31740,53550672022;0,107
3506607;BIRITIBA-MIRIM;1989;urban;2,23924457952886e+02;31740,53550672022;0,705
3506607;BIRITIBA-MIRIM;1989;water;7,38506170550537e+02;31740,53550672022;2,327
3506607;BIRITIBA-MIRIM;1990;farming;8,16691064332884e+03;31740,53550672018;25,730
3506607;BIRITIBA-MIRIM;1990;native_vegetation;2,25538013790896e+04;31740,53550672018;71,057
3506607;BIRITIBA-MIRIM;1990;non_vegetated_other;3,57152158264160e+01;31740,53550672018;0,113
3506607;BIRITIBA-MIRIM;1990;urban;2,35009703485112e+02;31740,53550672018;0,740
3506607;BIRITIBA-MIRIM;1990;water;7,49098564990233e+02;31740,53550672018;2,360
3506607;BIRITIBA-MIRIM;1991;farming;8,09911459118653e+03;31740,53550672068;25,517
3506607;BIRITIBA-MIRIM;1991;native_vegetation;2,25985248535774e+04;31740,53550672068;71,198
3506607;BIRITIBA-MIRIM;1991;non_vegetated_other;3,30876455871582e+01;31740,53550672068;0,104
3506607;BIRITIBA-MIRIM;1991;urban;2,49050751367190e+02;31740,53550672068;0,785
3506607;BIRITIBA-MIRIM;1991;water;7,60757665002431e+02;31740,53550672068;2,397
3506607;BIRITIBA-MIRIM;1992;farming;8,11651914016719e+03;31740,53550672057;25,571
3506607;BIRITIBA-MIRIM;1992;native_vegetation;2,25664202052436e+04;31740,53550672057;71,097
3506607;BIRITIBA-MIRIM;1992;non_vegetated_other;3,37447447998046e+01;31740,53550672057;0,106
3506607;BIRITIBA-MIRIM;1992;urban;2,71058316821293e+02;31740,53550672057;0,854
3506607;BIRITIBA-MIRIM;1992;water;7,52793099688715e+02;31740,53550672057;2,372
3506607;BIRITIBA-MIRIM;1993;farming;8,09221830842278e+03;31740,53550672060;25,495
3506607;BIRITIBA-MIRIM;1993;native_vegetation;2,25455615351814e+04;31740,53550672060;71,031
3506607;BIRITIBA-MIRIM;1993;non_vegetated_other;3,25954675720214e+01;31740,53550672060;0,103
3506607;BIRITIBA-MIRIM;1993;urban;2,97332715570072e+02;31740,53550672060;0,937
3506607;BIRITIBA-MIRIM;1993;water;7,72827479974357e+02;31740,53550672060;2,435
3506607;BIRITIBA-MIRIM;1994;farming;8,45313047554930e+03;31740,53550671973;26,632
3506607;BIRITIBA-MIRIM;1994;native_vegetation;2,21626379536985e+04;31740,53550671973;69,824
3506607;BIRITIBA-MIRIM;1994;non_vegetated_other;2,00332300170898e+01;31740,53550671973;0,063
3506607;BIRITIBA-MIRIM;1994;urban;3,22213555010987e+02;31740,53550671973;1,015
3506607;BIRITIBA-MIRIM;1994;water;7,82520292443838e+02;31740,53550671973;2,465
3506607;BIRITIBA-MIRIM;1995;farming;8,47148424273684e+03;31740,53550671985;26,690
3506607;BIRITIBA-MIRIM;1995;native_vegetation;2,20871361524352e+04;31740,53550671985;69,587
3506607;BIRITIBA-MIRIM;1995;non_vegetated_other;1,63386570678711e+01;31740,53550671985;0,051
3506607;BIRITIBA-MIRIM;1995;urban;3,53335348760989e+02;31740,53550671985;1,113
3506607;BIRITIBA-MIRIM;1995;water;8,12241105718995e+02;31740,53550671985;2,559
3506607;BIRITIBA-MIRIM;1996;farming;8,53320983917867e+03;31740,53550672011;26,884
3506607;BIRITIBA-MIRIM;1996;native_vegetation;2,19842751707580e+04;31740,53550672011;69,262
3506607;BIRITIBA-MIRIM;1996;non_vegetated_other;1,69962086120605e+01;31740,53550672011;0,054
3506607;BIRITIBA-MIRIM;1996;urban;3,91846338568116e+02;31740,53550672011;1,235
3506607;BIRITIBA-MIRIM;1996;water;8,14207949603270e+02;31740,53550672011;2,565
3506607;BIRITIBA-MIRIM;1997;farming;8,60707489644188e+03;31740,53550672016;27,117
3506607;BIRITIBA-MIRIM;1997;native_vegetation;2,19002261982605e+04;31740,53550672016;68,998
3506607;BIRITIBA-MIRIM;1997;non_vegetated_other;1,76530670898438e+01;31740,53550672016;0,056
3506607;BIRITIBA-MIRIM;1997;urban;4,18285846881105e+02;31740,53550672016;1,318
3506607;BIRITIBA-MIRIM;1997;water;7,97295498046872e+02;31740,53550672016;2,512
3506607;BIRITIBA-MIRIM;1998;farming;8,61995482191785e+03;31740,53550671996;27,158
3506607;BIRITIBA-MIRIM;1998;native_vegetation;2,18340563656737e+04;31740,53550671996;68,789
3506607;BIRITIBA-MIRIM;1998;non_vegetated_other;2,04443971374512e+01;31740,53550671996;0,064
3506607;BIRITIBA-MIRIM;1998;urban;4,34050914233402e+02;31740,53550671996;1,367
3506607;BIRITIBA-MIRIM;1998;water;8,32029007757570e+02;31740,53550671996;2,621
3506607;BIRITIBA-MIRIM;1999;farming;8,58561008835467e+03;31740,53550672080;27,049
3506607;BIRITIBA-MIRIM;1999;native_vegetation;2,17743070653205e+04;31740,53550672080;68,601
3506607;BIRITIBA-MIRIM;1999;non_vegetated_other;3,31705964111328e+01;31740,53550672080;0,105
3506607;BIRITIBA-MIRIM;1999;urban;4,88080704083256e+02;31740,53550672080;1,538
3506607;BIRITIBA-MIRIM;1999;water;8,59367052551271e+02;31740,53550672080;2,707
3506607;BIRITIBA-MIRIM;2000;farming;8,74755510578011e+03;31740,53550672069;27,560
3506607;BIRITIBA-MIRIM;2000;native_vegetation;2,16759032448371e+04;31740,53550672069;68,291
3506607;BIRITIBA-MIRIM;2000;non_vegetated_other;3,99852486938478e+01;31740,53550672069;0,126
3506607;BIRITIBA-MIRIM;2000;urban;5,10168615734869e+02;31740,53550672069;1,607
3506607;BIRITIBA-MIRIM;2000;water;7,66923291674798e+02;31740,53550672069;2,416
3506607;BIRITIBA-MIRIM;2001;farming;9,04072988804335e+03;31740,53550672065;28,483
3506607;BIRITIBA-MIRIM;2001;native_vegetation;2,14092445625188e+04;31740,53550672065;67,451
3506607;BIRITIBA-MIRIM;2001;non_vegetated_other;4,44184184204102e+01;31740,53550672065;0,140
3506607;BIRITIBA-MIRIM;2001;urban;5,19364954339606e+02;31740,53550672065;1,636
3506607;BIRITIBA-MIRIM;2001;water;7,26777683398436e+02;31740,53550672065;2,290
3506607;BIRITIBA-MIRIM;2002;farming;9,16567111036387e+03;31740,53550672077;28,877
3506607;BIRITIBA-MIRIM;2002;native_vegetation;2,12572047011970e+04;31740,53550672077;66,972
3506607;BIRITIBA-MIRIM;2002;non_vegetated_other;4,54038856262208e+01;31740,53550672077;0,143
3506607;BIRITIBA-MIRIM;2002;urban;5,50731042742927e+02;31740,53550672077;1,735
3506607;BIRITIBA-MIRIM;2002;water;7,21524766790771e+02;31740,53550672077;2,273
3506607;BIRITIBA-MIRIM;2003;farming;9,43297904963992e+03;31740,53550672094;29,719
3506607;BIRITIBA-MIRIM;2003;native_vegetation;2,09706834774301e+04;31740,53550672094;66,069
3506607;BIRITIBA-MIRIM;2003;non_vegetated_other;4,27762677734376e+01;31740,53550672094;0,135
3506607;BIRITIBA-MIRIM;2003;urban;5,81932232910160e+02;31740,53550672094;1,833
3506607;BIRITIBA-MIRIM;2003;water;7,12164478967284e+02;31740,53550672094;2,244
3506607;BIRITIBA-MIRIM;2004;farming;9,78337175485234e+03;31740,53550672014;30,823
3506607;BIRITIBA-MIRIM;2004;native_vegetation;2,06133115494996e+04;31740,53550672014;64,943
3506607;BIRITIBA-MIRIM;2004;non_vegetated_other;4,11344030944825e+01;31740,53550672014;0,130
3506607;BIRITIBA-MIRIM;2004;urban;5,95974202001961e+02;31740,53550672014;1,878
3506607;BIRITIBA-MIRIM;2004;water;7,06743597271728e+02;31740,53550672014;2,227
3506607;BIRITIBA-MIRIM;2005;farming;9,97642870793464e+03;31740,53550672017;31,431
3506607;BIRITIBA-MIRIM;2005;native_vegetation;2,03540920491029e+04;31740,53550672017;64,126
3506607;BIRITIBA-MIRIM;2005;non_vegetated_other;3,76041778381348e+01;31740,53550672017;0,118
3506607;BIRITIBA-MIRIM;2005;urban;6,06813348150645e+02;31740,53550672017;1,912
3506607;BIRITIBA-MIRIM;2005;water;7,65597223693847e+02;31740,53550672017;2,412
3506607;BIRITIBA-MIRIM;2006;farming;9,97773269843132e+03;31740,53550672001;31,435
3506607;BIRITIBA-MIRIM;2006;native_vegetation;2,01750802033632e+04;31740,53550672001;63,563
3506607;BIRITIBA-MIRIM;2006;non_vegetated_other;3,17746404357911e+01;31740,53550672001;0,100
3506607;BIRITIBA-MIRIM;2006;urban;6,24878207720957e+02;31740,53550672001;1,969
3506607;BIRITIBA-MIRIM;2006;water;9,31069756768792e+02;31740,53550672001;2,933
3506607;BIRITIBA-MIRIM;2007;farming;1,00645649261047e+04;31740,53550671999;31,709
3506607;BIRITIBA-MIRIM;2007;native_vegetation;2,00337373628052e+04;31740,53550671999;63,117
3506607;BIRITIBA-MIRIM;2007;non_vegetated_other;2,88193448791505e+01;31740,53550671999;0,091
3506607;BIRITIBA-MIRIM;2007;urban;6,40152489038096e+02;31740,53550671999;2,017
3506607;BIRITIBA-MIRIM;2007;water;9,73261383892823e+02;31740,53550671999;3,066
3506607;BIRITIBA-MIRIM;2008;farming;1,00399506911927e+04;31740,53550672004;31,631
3506607;BIRITIBA-MIRIM;2008;native_vegetation;1,99907047629822e+04;31740,53550672004;62,982
3506607;BIRITIBA-MIRIM;2008;non_vegetated_other;2,88195491821290e+01;31740,53550672004;0,091
3506607;BIRITIBA-MIRIM;2008;urban;6,51485154083262e+02;31740,53550672004;2,053
3506607;BIRITIBA-MIRIM;2008;water;1,02957534927977e+03;31740,53550672004;3,244
3506607;BIRITIBA-MIRIM;2009;farming;1,00122956358765e+04;31740,53550672012;31,544
3506607;BIRITIBA-MIRIM;2009;native_vegetation;1,99788722887330e+04;31740,53550672012;62,944
3506607;BIRITIBA-MIRIM;2009;non_vegetated_other;2,08555976928711e+01;31740,53550672012;0,066
3506607;BIRITIBA-MIRIM;2009;urban;6,63638959051524e+02;31740,53550672012;2,091
3506607;BIRITIBA-MIRIM;2009;water;1,06487302536620e+03;31740,53550672012;3,355
3506607;BIRITIBA-MIRIM;2010;farming;9,88142115186171e+03;31740,53550672040;31,132
3506607;BIRITIBA-MIRIM;2010;native_vegetation;2,00414439905093e+04;31740,53550672040;63,141
3506607;BIRITIBA-MIRIM;2010;non_vegetated_other;2,14304266479492e+01;31740,53550672040;0,068
3506607;BIRITIBA-MIRIM;2010;urban;6,82525686846934e+02;31740,53550672040;2,150
3506607;BIRITIBA-MIRIM;2010;water;1,11371425085449e+03;31740,53550672040;3,509
3506607;BIRITIBA-MIRIM;2011;farming;9,84545804939591e+03;31740,53550672034;31,019
3506607;BIRITIBA-MIRIM;2011;native_vegetation;2,00707488194399e+04;31740,53550672034;63,234
3506607;BIRITIBA-MIRIM;2011;non_vegetated_other;2,20875374023438e+01;31740,53550672034;0,070
3506607;BIRITIBA-MIRIM;2011;urban;7,01905157733162e+02;31740,53550672034;2,211
3506607;BIRITIBA-MIRIM;2011;water;1,10033594274902e+03;31740,53550672034;3,467
3506607;BIRITIBA-MIRIM;2012;farming;9,90687558158578e+03;31740,53550672031;31,212
3506607;BIRITIBA-MIRIM;2012;native_vegetation;2,00237705843081e+04;31740,53550672031;63,086
3506607;BIRITIBA-MIRIM;2012;non_vegetated_other;2,10201021240234e+01;31740,53550672031;0,066
3506607;BIRITIBA-MIRIM;2012;urban;7,24898463690188e+02;31740,53550672031;2,284
3506607;BIRITIBA-MIRIM;2012;water;1,06397077501220e+03;31740,53550672031;3,352
3506607;BIRITIBA-MIRIM;2013;farming;9,76601920056167e+03;31740,53550672046;30,768
3506607;BIRITIBA-MIRIM;2013;native_vegetation;2,01288221556217e+04;31740,53550672046;63,417
3506607;BIRITIBA-MIRIM;2013;non_vegetated_other;2,11024070434570e+01;31740,53550672046;0,066
3506607;BIRITIBA-MIRIM;2013;urban;7,48958230853276e+02;31740,53550672046;2,360
3506607;BIRITIBA-MIRIM;2013;water;1,07563351264038e+03;31740,53550672046;3,389
3506607;BIRITIBA-MIRIM;2014;farming;9,87271883530883e+03;31740,53550672011;31,104
3506607;BIRITIBA-MIRIM;2014;native_vegetation;2,00547014869752e+04;31740,53550672011;63,183
3506607;BIRITIBA-MIRIM;2014;non_vegetated_other;2,64391528869629e+01;31740,53550672011;0,083
3506607;BIRITIBA-MIRIM;2014;urban;7,73018773724371e+02;31740,53550672011;2,435
3506607;BIRITIBA-MIRIM;2014;water;1,01365725782470e+03;31740,53550672011;3,194
3506607;BIRITIBA-MIRIM;2015;farming;9,93486696237801e+03;31740,53550672020;31,300
3506607;BIRITIBA-MIRIM;2015;native_vegetation;2,00252162088258e+04;31740,53550672020;63,090
3506607;BIRITIBA-MIRIM;2015;non_vegetated_other;2,85735237609864e+01;31740,53550672020;0,090
3506607;BIRITIBA-MIRIM;2015;urban;7,99541962719731e+02;31740,53550672020;2,519
3506607;BIRITIBA-MIRIM;2015;water;9,52336849035643e+02;31740,53550672020;3,000
3506607;BIRITIBA-MIRIM;2016;farming;9,90113204943842e+03;31740,53550672009;31,194
3506607;BIRITIBA-MIRIM;2016;native_vegetation;2,00385043863100e+04;31740,53550672009;63,132
3506607;BIRITIBA-MIRIM;2016;non_vegetated_other;2,56995490173340e+01;31740,53550672009;0,081
3506607;BIRITIBA-MIRIM;2016;urban;8,18921925177005e+02;31740,53550672009;2,580
3506607;BIRITIBA-MIRIM;2016;water;9,56277596777343e+02;31740,53550672009;3,013
3506607;BIRITIBA-MIRIM;2017;farming;9,77298721439209e+03;31740,53550672037;30,790
3506607;BIRITIBA-MIRIM;2017;native_vegetation;2,01063873757694e+04;31740,53550672037;63,346
3506607;BIRITIBA-MIRIM;2017;non_vegetated_other;2,28255011901855e+01;31740,53550672037;0,072
3506607;BIRITIBA-MIRIM;2017;urban;8,31814120953371e+02;31740,53550672037;2,621
3506607;BIRITIBA-MIRIM;2017;water;1,00652129441529e+03;31740,53550672037;3,171
3506607;BIRITIBA-MIRIM;2018;farming;9,70361857896733e+03;31740,53550672035;30,572
3506607;BIRITIBA-MIRIM;2018;native_vegetation;2,01423374382389e+04;31740,53550672035;63,459
3506607;BIRITIBA-MIRIM;2018;non_vegetated_other;1,95409862548828e+01;31740,53550672035;0,062
