ibge_code;municipality;year;macro_class;area_ha
3548708;SÃO BERNARDO DO CAMPO;2001;farming;3,48602094183955e+03
3548708;SÃO BERNARDO DO CAMPO;2001;native_vegetation;2,25191747416552e+04
3548708;SÃO BERNARDO DO CAMPO;2001;non_vegetated_other;1,03576241534423e+02
3548708;SÃO BERNARDO DO CAMPO;2001;urban;7,75027857980313e+03
3548708;SÃO BERNARDO DO CAMPO;2001;water;7,09509721092513e+03
3548708;SÃO BERNARDO DO CAMPO;2002;farming;3,44290463132319e+03
3548708;SÃO BERNARDO DO CAMPO;2002;native_vegetation;2,25975314840691e+04
3548708;SÃO BERNARDO DO CAMPO;2002;non_vegetated_other;1,05293270709228e+02
3548708;SÃO BERNARDO DO CAMPO;2002;urban;7,75421392639734e+03
3548708;SÃO BERNARDO DO CAMPO;2002;water;7,05420440325904e+03
3548708;SÃO BERNARDO DO CAMPO;2003;farming;3,37240412556147e+03
3548708;SÃO BERNARDO DO CAMPO;2003;native_vegetation;2,27048407008657e+04
3548708;SÃO BERNARDO DO CAMPO;2003;non_vegetated_other;9,51276335449217e+01
3548708;SÃO BERNARDO DO CAMPO;2003;urban;7,76200346266440e+03
3548708;SÃO BERNARDO DO CAMPO;2003;water;7,01977179312109e+03
3548708;SÃO BERNARDO DO CAMPO;2004;farming;3,38560610558468e+03
3548708;SÃO BERNARDO DO CAMPO;2004;native_vegetation;2,26908243054189e+04
3548708;SÃO BERNARDO DO CAMPO;2004;non_vegetated_other;8,53759073852538e+01
3548708;SÃO BERNARDO DO CAMPO;2004;urban;7,76774305891686e+03
3548708;SÃO BERNARDO DO CAMPO;2004;water;7,02459833845191e+03
3548708;SÃO BERNARDO DO CAMPO;2005;farming;3,30488407487788e+03
3548708;SÃO BERNARDO DO CAMPO;2005;native_vegetation;2,26845089494315e+04
3548708;SÃO BERNARDO DO CAMPO;2005;non_vegetated_other;7,95579639831542e+01
3548708;SÃO BERNARDO DO CAMPO;2005;urban;7,77069535103113e+03
3548708;SÃO BERNARDO DO CAMPO;2005;water;7,11450137643409e+03
3548708;SÃO BERNARDO DO CAMPO;2006;farming;3,25652540927731e+03
3548708;SÃO BERNARDO DO CAMPO;2006;native_vegetation;2,27401578476978e+04
3548708;SÃO BERNARDO DO CAMPO;2006;non_vegetated_other;6,80865227172851e+01
3548708;SÃO BERNARDO DO CAMPO;2006;urban;7,77520505141568e+03
3548708;SÃO BERNARDO DO CAMPO;2006;water;7,11417288464942e+03
3548708;SÃO BERNARDO DO CAMPO;2007;farming;3,21210106209714e+03
3548708;SÃO BERNARDO DO CAMPO;2007;native_vegetation;2,26795531527454e+04
3548708;SÃO BERNARDO DO CAMPO;2007;non_vegetated_other;6,44833620971679e+01
3548708;SÃO BERNARDO DO CAMPO;2007;urban;7,83752547634266e+03
3548708;SÃO BERNARDO DO CAMPO;2007;water;7,16048466247545e+03
3548708;SÃO BERNARDO DO CAMPO;2008;farming;3,10022715325927e+03
3548708;SÃO BERNARDO DO CAMPO;2008;native_vegetation;2,27136800901730e+04
3548708;SÃO BERNARDO DO CAMPO;2008;non_vegetated_other;9,62241904968262e+01
3548708;SÃO BERNARDO DO CAMPO;2008;urban;7,92165084861421e+03
3548708;SÃO BERNARDO DO CAMPO;2008;water;7,12236543321514e+03
3548708;SÃO BERNARDO DO CAMPO;2009;farming;3,04930818041991e+03
3548708;SÃO BERNARDO DO CAMPO;2009;native_vegetation;2,26556232683958e+04
3548708;SÃO BERNARDO DO CAMPO;2009;non_vegetated_other;1,10745988024903e+02
3548708;SÃO BERNARDO DO CAMPO;2009;urban;8,01012345083591e+03
3548708;SÃO BERNARDO DO CAMPO;2009;water;7,12834682808210e+03
3548708;SÃO BERNARDO DO CAMPO;2010;farming;2,93428494572753e+03
3548708;SÃO BERNARDO DO CAMPO;2010;native_vegetation;2,28829986617302e+04
3548708;SÃO BERNARDO DO CAMPO;2010;non_vegetated_other;1,09356089831543e+02
3548708;SÃO BERNARDO DO CAMPO;2010;urban;8,03824518670021e+03
3548708;SÃO BERNARDO DO CAMPO;2010;water;6,98926283176858e+03
3548708;SÃO BERNARDO DO CAMPO;2011;farming;2,85903675440061e+03
3548708;SÃO BERNARDO DO CAMPO;2011;native_vegetation;2,29416030132678e+04
3548708;SÃO BERNARDO DO CAMPO;2011;non_vegetated_other;1,05176299462891e+02
3548708;SÃO BERNARDO DO CAMPO;2011;urban;8,05013366130951e+03
3548708;SÃO BERNARDO DO CAMPO;2011;water;6,99819798731670e+03
3548708;SÃO BERNARDO DO CAMPO;2012;farming;2,80788277949829e+03
3548708;SÃO BERNARDO DO CAMPO;2012;native_vegetation;2,29286543362721e+04
3548708;SÃO BERNARDO DO CAMPO;2012;non_vegetated_other;1,03282269512939e+02
3548708;SÃO BERNARDO DO CAMPO;2012;urban;8,08145385368609e+03
3548708;SÃO BERNARDO DO CAMPO;2012;water;7,03287447678812e+03
3548708;SÃO BERNARDO DO CAMPO;2013;farming;2,76163996217650e+03
3548708;SÃO BERNARDO DO CAMPO;2013;native_vegetation;2,30020278312796e+04
3548708;SÃO BERNARDO DO CAMPO;2013;non_vegetated_other;9,83611756591797e+01
3548708;SÃO BERNARDO DO CAMPO;2013;urban;8,09678728337969e+03
3548708;SÃO BERNARDO DO CAMPO;2013;water;6,99533146326272e+03
3548708;SÃO BERNARDO DO CAMPO;2014;farming;2,79638702551879e+03
3548708;SÃO BERNARDO DO CAMPO;2014;native_vegetation;2,30166091921133e+04
3548708;SÃO BERNARDO DO CAMPO;2014;non_vegetated_other;9,50835495727539e+01
3548708;SÃO BERNARDO DO CAMPO;2014;urban;8,10326522003130e+03
3548708;SÃO BERNARDO DO CAMPO;2014;water;6,94280272852147e+03
3548708;SÃO BERNARDO DO CAMPO;2015;farming;2,78188678793947e+03
3548708;SÃO BERNARDO DO CAMPO;2015;native_vegetation;2,30036570224722e+04
3548708;SÃO BERNARDO DO CAMPO;2015;non_vegetated_other;8,39359138732910e+01
3548708;SÃO BERNARDO DO CAMPO;2015;urban;8,11908891562472e+03
3548708;SÃO BERNARDO DO CAMPO;2015;water;6,96557907584816e+03
3548708;SÃO BERNARDO DO CAMPO;2016;farming;2,71492188380739e+03
3548708;SÃO BERNARDO DO CAMPO;2016;native_vegetation;2,29647960340262e+04
3548708;SÃO BERNARDO DO CAMPO;2016;non_vegetated_other;7,77047855407715e+01
3548708;SÃO BERNARDO DO CAMPO;2016;urban;8,15360955801953e+03
3548708;SÃO BERNARDO DO CAMPO;2016;water;7,04311545436378e+03
3548708;SÃO BERNARDO DO CAMPO;2017;farming;2,65721549091799e+03
3548708;SÃO BERNARDO DO CAMPO;2017;native_vegetation;2,29333919072992e+04
3548708;SÃO BERNARDO DO CAMPO;2017;non_vegetated_other;7,62285808837891e+01
3548708;SÃO BERNARDO DO CAMPO;2017;urban;8,16721912739821e+03
3548708;SÃO BERNARDO DO CAMPO;2017;water;7,12009260925887e+03
3548708;SÃO BERNARDO DO CAMPO;2018;farming;2,68903087172853e+03
3548708;SÃO BERNARDO DO CAMPO;2018;native_vegetation;2,28860833449639e+04
3548708;SÃO BERNARDO DO CAMPO;2018;non_vegetated_other;7,27029678283692e+01
3548708;SÃO BERNARDO DO CAMPO;2018;urban;8,17976427889357e+03
3548708;SÃO BERNARDO DO CAMPO;2018;water;7,12656625234360e+03
3548708;SÃO BERNARDO DO CAMPO;2019;farming;2,66853579343875e+03
3548708;SÃO BERNARDO DO CAMPO;2019;native_vegetation;2,28555946879935e+04
3548708;SÃO BERNARDO DO CAMPO;2019;non_vegetated_other;7,34428747558594e+01
3548708;SÃO BERNARDO DO CAMPO;2019;urban;8,19608056343338e+03
3548708;SÃO BERNARDO DO CAMPO;2019;water;7,16049379613642e+03
3548708;SÃO BERNARDO DO CAMPO;2020;farming;2,69525832865603e+03
3548708;SÃO BERNARDO DO CAMPO;2020;native_vegetation;2,28000972594470e+04
3548708;SÃO BERNARDO DO CAMPO;2020;non_vegetated_other;6,84434176391602e+01
3548708;SÃO BERNARDO DO CAMPO;2020;urban;8,21141238302572e+03
3548708;SÃO BERNARDO DO CAMPO;2020;water;7,17893632698965e+03
3548708;SÃO BERNARDO DO CAMPO;2021;farming;2,70901554007570e+03
3548708;SÃO BERNARDO DO CAMPO;2021;native_vegetation;2,27836270560903e+04
3548708;SÃO BERNARDO DO CAMPO;2021;non_vegetated_other;7,12311997436524e+01
3548708;SÃO BERNARDO DO CAMPO;2021;urban;8,24142202637310e+03
3548708;SÃO BERNARDO DO CAMPO;2021;water;7,14885189347530e+03
3548708;SÃO BERNARDO DO CAMPO;2022;farming;2,56949817521975e+03
3548708;SÃO BERNARDO DO CAMPO;2022;native_vegetation;2,26745198702261e+04
3548708;SÃO BERNARDO DO CAMPO;2022;non_vegetated_other;7,26284957763672e+01
3548708;SÃO BERNARDO DO CAMPO;2022;urban;8,32079047769725e+03
3548708;SÃO BERNARDO DO CAMPO;2022;water;7,31671069683826e+03
3548708;SÃO BERNARDO DO CAMPO;2023;farming;2,52687751196900e+03
3548708;SÃO BERNARDO DO CAMPO;2023;native_vegetation;2,26185984197135e+04
3548708;SÃO BERNARDO DO CAMPO;2023;non_vegetated_other;7,13143581481933e+01
3548708;SÃO BERNARDO DO CAMPO;2023;urban;8,36048369429287e+03
3548708;SÃO BERNARDO DO CAMPO;2023;water;7,37687373163444e+03
3548708;SÃO BERNARDO DO CAMPO;2024;farming;2,52269057821046e+03
3548708;SÃO BERNARDO DO CAMPO;2024;native_vegetation;2,26739921849782e+04
3548708;SÃO BERNARDO DO CAMPO;2024;non_vegetated_other;9,64854638000486e+01
3548708;SÃO BERNARDO DO CAMPO;2024;urban;8,39868956730291e+03
3548708;SÃO BERNARDO DO CAMPO;2024;water;7,26228992146596e+03
3548807;SÃO CAETANO DO SUL;1985;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1985;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1986;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1986;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1987;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1987;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1988;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1988;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1989;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1989;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1990;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1990;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1991;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1991;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1992;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1992;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1993;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1993;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1994;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1994;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1995;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1995;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1996;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1996;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1997;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1997;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1998;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1998;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;1999;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;1999;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2000;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2000;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2001;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2001;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2002;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2002;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2003;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2003;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2004;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2004;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2005;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2005;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2006;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2006;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2007;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2007;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2008;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2008;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2009;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2009;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2010;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2010;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2011;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2011;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2012;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2012;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2013;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2013;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2014;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2014;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2015;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2015;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2016;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2016;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2017;urban;1,53162432193606e+03
3548807;SÃO CAETANO DO SUL;2017;water;4,92562426757812e-01
3548807;SÃO CAETANO DO SUL;2018;urban;1,53170641539919e+03
3548807;SÃO CAETANO DO SUL;2018;water;4,10468963623047e-01
3548807;SÃO CAETANO DO SUL;2019;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2019;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2020;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2020;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2021;urban;1,53170641539919e+03
3548807;SÃO CAETANO DO SUL;2021;water;4,10468963623047e-01
3548807;SÃO CAETANO DO SUL;2022;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2022;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2023;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2023;water;0,00000000000000e+00
3548807;SÃO CAETANO DO SUL;2024;urban;1,53211688436282e+03
3548807;SÃO CAETANO DO SUL;2024;water;0,00000000000000e+00
3549953;SÃO LOURENÇO DA SERRA;1985;farming;2,94037205363766e+03
3549953;SÃO LOURENÇO DA SERRA;1985;native_vegetation;1,54719420298346e+04
3549953;SÃO LOURENÇO DA SERRA;1985;non_vegetated_other;4,20334770690918e+01
3549953;SÃO LOURENÇO DA SERRA;1985;urban;9,41506660827640e+01
3549953;SÃO LOURENÇO DA SERRA;1985;water;9,55376866027829e+01
3549953;SÃO LOURENÇO DA SERRA;1986;farming;2,95298988913569e+03
3549953;SÃO LOURENÇO DA SERRA;1986;native_vegetation;1,54720230202399e+04
3549953;SÃO LOURENÇO DA SERRA;1986;non_vegetated_other;2,94157531433106e+01
3549953;SÃO LOURENÇO DA SERRA;1986;urban;9,39867646545414e+01
3549953;SÃO LOURENÇO DA SERRA;1986;water;9,56204860534667e+01
3549953;SÃO LOURENÇO DA SERRA;1987;farming;3,11310204189455e+03
3549953;SÃO LOURENÇO DA SERRA;1987;native_vegetation;1,53164994769781e+04
3549953;SÃO LOURENÇO DA SERRA;1987;non_vegetated_other;2,36805178649902e+01
3549953;SÃO LOURENÇO DA SERRA;1987;urban;9,36589215698246e+01
3549953;SÃO LOURENÇO DA SERRA;1987;water;9,70949549194335e+01
3549953;SÃO LOURENÇO DA SERRA;1988;farming;3,18642754090577e+03
3549953;SÃO LOURENÇO DA SERRA;1988;native_vegetation;1,52430114589361e+04
3549953;SÃO LOURENÇO DA SERRA;1988;non_vegetated_other;1,95844212158203e+01
3549953;SÃO LOURENÇO DA SERRA;1988;urban;9,47238419982913e+01
3549953;SÃO LOURENÇO DA SERRA;1988;water;1,00288650170898e+02
3549953;SÃO LOURENÇO DA SERRA;1989;farming;3,20313218408205e+03
3549953;SÃO LOURENÇO DA SERRA;1989;native_vegetation;1,52310582864445e+04
3549953;SÃO LOURENÇO DA SERRA;1989;non_vegetated_other;1,97482841857910e+01
3549953;SÃO LOURENÇO DA SERRA;1989;urban;9,72639269592287e+01
3549953;SÃO LOURENÇO DA SERRA;1989;water;9,28332315551754e+01
3549953;SÃO LOURENÇO DA SERRA;1990;farming;3,27875874854735e+03
3549953;SÃO LOURENÇO DA SERRA;1990;native_vegetation;1,51522339468324e+04
3549953;SÃO LOURENÇO DA SERRA;1990;non_vegetated_other;2,05678582946777e+01
3549953;SÃO LOURENÇO DA SERRA;1990;urban;9,80012968811037e+01
3549953;SÃO LOURENÇO DA SERRA;1990;water;9,44740626708981e+01
3549953;SÃO LOURENÇO DA SERRA;1991;farming;3,21901634729615e+03
3549953;SÃO LOURENÇO DA SERRA;1991;native_vegetation;1,52100108843510e+04
3549953;SÃO LOURENÇO DA SERRA;1991;non_vegetated_other;1,82739634216309e+01
3549953;SÃO LOURENÇO DA SERRA;1991;urban;9,87388387145998e+01
3549953;SÃO LOURENÇO DA SERRA;1991;water;9,79958794433589e+01
3549953;SÃO LOURENÇO DA SERRA;1992;farming;3,18936107191162e+03
3549953;SÃO LOURENÇO DA SERRA;1992;native_vegetation;1,52357332422185e+04
3549953;SÃO LOURENÇO DA SERRA;1992;non_vegetated_other;1,83561415588379e+01
3549953;SÃO LOURENÇO DA SERRA;1992;urban;1,03409476953125e+02
3549953;SÃO LOURENÇO DA SERRA;1992;water;9,71759805847164e+01
3549953;SÃO LOURENÇO DA SERRA;1993;farming;3,18576695006715e+03
3549953;SÃO LOURENÇO DA SERRA;1993;native_vegetation;1,52392450419013e+04
3549953;SÃO LOURENÇO DA SERRA;1993;non_vegetated_other;1,73736624084473e+01
3549953;SÃO LOURENÇO DA SERRA;1993;urban;1,08081095227051e+02
3549953;SÃO LOURENÇO DA SERRA;1993;water;9,35691636230464e+01
3549953;SÃO LOURENÇO DA SERRA;1994;farming;3,05431344779665e+03
3549953;SÃO LOURENÇO DA SERRA;1994;native_vegetation;1,53731565519900e+04
3549953;SÃO LOURENÇO DA SERRA;1994;non_vegetated_other;1,81108800048828e+01
3549953;SÃO LOURENÇO DA SERRA;1994;urban;1,09801764172363e+02
3549953;SÃO LOURENÇO DA SERRA;1994;water;8,86532692626950e+01
3549953;SÃO LOURENÇO DA SERRA;1995;farming;2,97336999558106e+03
3549953;SÃO LOURENÇO DA SERRA;1995;native_vegetation;1,54469712221622e+04
3549953;SÃO LOURENÇO DA SERRA;1995;non_vegetated_other;1,54891088500977e+01
3549953;SÃO LOURENÇO DA SERRA;1995;urban;1,11932247198486e+02
3549953;SÃO LOURENÇO DA SERRA;1995;water;9,62733394348141e+01
3549953;SÃO LOURENÇO DA SERRA;1996;farming;2,95141053870239e+03
3549953;SÃO LOURENÇO DA SERRA;1996;native_vegetation;1,54677830509587e+04
3549953;SÃO LOURENÇO DA SERRA;1996;non_vegetated_other;1,37683641906738e+01
3549953;SÃO LOURENÇO DA SERRA;1996;urban;1,20536960369873e+02
3549953;SÃO LOURENÇO DA SERRA;1996;water;9,05369990051266e+01
3549953;SÃO LOURENÇO DA SERRA;1997;farming;2,97353917970581e+03
3549953;SÃO LOURENÇO DA SERRA;1997;native_vegetation;1,54484396739564e+04
3549953;SÃO LOURENÇO DA SERRA;1997;non_vegetated_other;1,27033040954590e+01
3549953;SÃO LOURENÇO DA SERRA;1997;urban;1,24060856298828e+02
3549953;SÃO LOURENÇO DA SERRA;1997;water;8,52928991699216e+01
3549953;SÃO LOURENÇO DA SERRA;1998;farming;2,97101097662351e+03
3549953;SÃO LOURENÇO DA SERRA;1998;native_vegetation;1,54223702874019e+04
3549953;SÃO LOURENÇO DA SERRA;1998;non_vegetated_other;1,21291875793457e+01
3549953;SÃO LOURENÇO DA SERRA;1998;urban;1,42250337182618e+02
3549953;SÃO LOURENÇO DA SERRA;1998;water;9,62751244384763e+01
3549953;SÃO LOURENÇO DA SERRA;1999;farming;2,96593778786619e+03
3549953;SÃO LOURENÇO DA SERRA;1999;native_vegetation;1,54176113853389e+04
3549953;SÃO LOURENÇO DA SERRA;1999;non_vegetated_other;1,22110716369629e+01
3549953;SÃO LOURENÇO DA SERRA;1999;urban;1,51836443322754e+02
3549953;SÃO LOURENÇO DA SERRA;1999;water;9,64392250610350e+01
3549953;SÃO LOURENÇO DA SERRA;2000;farming;3,01010575967406e+03
3549953;SÃO LOURENÇO DA SERRA;2000;native_vegetation;1,54018757376155e+04
3549953;SÃO LOURENÇO DA SERRA;2000;non_vegetated_other;1,45871759216309e+01
3549953;SÃO LOURENÇO DA SERRA;2000;urban;1,60358178723145e+02
3549953;SÃO LOURENÇO DA SERRA;2000;water;5,71090612915038e+01
3549953;SÃO LOURENÇO DA SERRA;2001;farming;2,97422775105586e+03
3549953;SÃO LOURENÇO DA SERRA;2001;native_vegetation;1,54328375535882e+04
3549953;SÃO LOURENÇO DA SERRA;2001;non_vegetated_other;1,50787836608887e+01
3549953;SÃO LOURENÇO DA SERRA;2001;urban;1,63553737420655e+02
3549953;SÃO LOURENÇO DA SERRA;2001;water;5,83380874999998e+01
3549953;SÃO LOURENÇO DA SERRA;2002;farming;2,94522397208857e+03
3549953;SÃO LOURENÇO DA SERRA;2002;native_vegetation;1,54579086060052e+04
3549953;SÃO LOURENÇO DA SERRA;2002;non_vegetated_other;1,76184050720215e+01
3549953;SÃO LOURENÇO DA SERRA;2002;urban;1,66094498791504e+02
3549953;SÃO LOURENÇO DA SERRA;2002;water;5,71904312683103e+01
3549953;SÃO LOURENÇO DA SERRA;2003;farming;2,98160616159664e+03
3549953;SÃO LOURENÇO DA SERRA;2003;native_vegetation;1,54069421818413e+04
3549953;SÃO LOURENÇO DA SERRA;2003;non_vegetated_other;1,87653490905762e+01
3549953;SÃO LOURENÇO DA SERRA;2003;urban;1,73878712567139e+02
3549953;SÃO LOURENÇO DA SERRA;2003;water;6,28435081298826e+01
3549953;SÃO LOURENÇO DA SERRA;2004;farming;3,02684309418939e+03
3549953;SÃO LOURENÇO DA SERRA;2004;native_vegetation;1,53554786207089e+04
3549953;SÃO LOURENÇO DA SERRA;2004;non_vegetated_other;2,11412709899902e+01
3549953;SÃO LOURENÇO DA SERRA;2004;urban;1,75025815039063e+02
3549953;SÃO LOURENÇO DA SERRA;2004;water;6,55471122985837e+01
3549953;SÃO LOURENÇO DA SERRA;2005;farming;2,95711283196407e+03
3549953;SÃO LOURENÇO DA SERRA;2005;native_vegetation;1,54230776477958e+04
3549953;SÃO LOURENÇO DA SERRA;2005;non_vegetated_other;2,31075244628906e+01
3549953;SÃO LOURENÇO DA SERRA;2005;urban;1,76172870178223e+02
3549953;SÃO LOURENÇO DA SERRA;2005;water;6,45650388244627e+01
3549953;SÃO LOURENÇO DA SERRA;2006;farming;2,91032871531980e+03
3549953;SÃO LOURENÇO DA SERRA;2006;native_vegetation;1,54698617807798e+04
3549953;SÃO LOURENÇO DA SERRA;2006;non_vegetated_other;2,29445009338379e+01
3549953;SÃO LOURENÇO DA SERRA;2006;urban;1,79613940509034e+02
3549953;SÃO LOURENÇO DA SERRA;2006;water;6,12869756835935e+01
3549953;SÃO LOURENÇO DA SERRA;2007;farming;2,94975446275631e+03
3549953;SÃO LOURENÇO DA SERRA;2007;native_vegetation;1,54237172032402e+04
3549953;SÃO LOURENÇO DA SERRA;2007;non_vegetated_other;2,28623625732422e+01
3549953;SÃO LOURENÇO DA SERRA;2007;urban;1,84284590618898e+02
3549953;SÃO LOURENÇO DA SERRA;2007;water;6,34172940368651e+01
3549953;SÃO LOURENÇO DA SERRA;2008;farming;2,92427263682247e+03
3549953;SÃO LOURENÇO DA SERRA;2008;native_vegetation;1,54525568114556e+04
3549953;SÃO LOURENÇO DA SERRA;2008;non_vegetated_other;2,22894590698242e+01
3549953;SÃO LOURENÇO DA SERRA;2008;urban;1,89284324298097e+02
3549953;SÃO LOURENÇO DA SERRA;2008;water;5,56326815795898e+01
3549953;SÃO LOURENÇO DA SERRA;2009;farming;2,91042391344602e+03
3549953;SÃO LOURENÇO DA SERRA;2009;native_vegetation;1,54677980706356e+04
3549953;SÃO LOURENÇO DA SERRA;2009;non_vegetated_other;1,96676719604492e+01
3549953;SÃO LOURENÇO DA SERRA;2009;urban;1,92152211785890e+02
3549953;SÃO LOURENÇO DA SERRA;2009;water;5,39940453979491e+01
3549953;SÃO LOURENÇO DA SERRA;2010;farming;2,85937606917724e+03
3549953;SÃO LOURENÇO DA SERRA;2010;native_vegetation;1,55188474623661e+04
3549953;SÃO LOURENÇO DA SERRA;2010;non_vegetated_other;1,89303258728027e+01
3549953;SÃO LOURENÇO DA SERRA;2010;urban;2,01573953979494e+02
3549953;SÃO LOURENÇO DA SERRA;2010;water;4,53081018310545e+01
3549953;SÃO LOURENÇO DA SERRA;2011;farming;2,85240837225341e+03
3549953;SÃO LOURENÇO DA SERRA;2011;native_vegetation;1,55254056179570e+04
3549953;SÃO LOURENÇO DA SERRA;2011;non_vegetated_other;1,73738330139160e+01
3549953;SÃO LOURENÇO DA SERRA;2011;urban;2,05425033673097e+02
3549953;SÃO LOURENÇO DA SERRA;2011;water;4,34230563293456e+01
3549953;SÃO LOURENÇO DA SERRA;2012;farming;2,79742514035643e+03
3549953;SÃO LOURENÇO DA SERRA;2012;native_vegetation;1,55788305845458e+04
3549953;SÃO LOURENÇO DA SERRA;2012;non_vegetated_other;1,68003369934082e+01
3549953;SÃO LOURENÇO DA SERRA;2012;urban;2,11243570751954e+02
3549953;SÃO LOURENÇO DA SERRA;2012;water;3,97362805786131e+01
3549953;SÃO LOURENÇO DA SERRA;2013;farming;2,74563172265010e+03
3549953;SÃO LOURENÇO DA SERRA;2013;native_vegetation;1,56350488942380e+04
3549953;SÃO LOURENÇO DA SERRA;2013;non_vegetated_other;1,54076591918945e+01
3549953;SÃO LOURENÇO DA SERRA;2013;urban;2,14029649145509e+02
3549953;SÃO LOURENÇO DA SERRA;2013;water;3,39179880004882e+01
3549953;SÃO LOURENÇO DA SERRA;2014;farming;2,73980955529781e+03
3549953;SÃO LOURENÇO DA SERRA;2014;native_vegetation;1,56358732017759e+04
3549953;SÃO LOURENÇO DA SERRA;2014;non_vegetated_other;1,35233415100098e+01
3549953;SÃO LOURENÇO DA SERRA;2014;urban;2,18863985650635e+02
3549953;SÃO LOURENÇO DA SERRA;2014;water;3,59658289916991e+01
3549953;SÃO LOURENÇO DA SERRA;2015;farming;2,76906351866452e+03
3549953;SÃO LOURENÇO DA SERRA;2015;native_vegetation;1,56000643022763e+04
