"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"wef_nexus_watershed_alto_tiete.nlogox"
"base_convertion_calibration"
"09/11/2026 09:50:18:886 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","climate-scenario","governance-mode","efficiency-gain","hectares-per-farmer","solar-start-year","solar-innovation-coef","solar-imitation-coef","max-solar-adoption","no-pump-irrigation-frac","solar-pump-irrigation-frac","stress-threshold","restriction-strength","urban-pressure-coef","water-stress-exit-coef","warming-ssp245","warming-ssp585","et-sensitivity","climate-onset-year","initial-utilisation","native-release?","native-to-farming-share","base-conversion-rate","[step]","mean [water-stress] of municipalities","mean [water-stress-realised] of municipalities","sum [irrigation-demanded] of farmers","sum [irrigation-applied] of farmers","basin-abstraction-realised","count municipalities with [restriction-level > 0]","mean [restriction-level] of municipalities","count farmers with [has-solar-pump?]","100 * (sum [area-urban] of municipalities) / (sum [total-area] of municipalities)","100 * (sum [area-farming] of municipalities) / (sum [total-area] of municipalities)","count farmers","current-year","basin-wef-index","basin-water-index","basin-energy-index","basin-food-index"
"2","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","4","0.5095472721028124","0.5095472721028124","13875.289191943573","13875.289191943573","13974.254472895036","0","0","0","20.56019410855758","26.32896732716689","1899","1989","0.647236503928822","0.2944730078576443","0","0.9999999999999998"
"12","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","4","0.50148277801574","0.50148277801574","13884.122615556265","13884.122615556265","13917.951550627757","0","0","0","20.830432880499064","26.05872855522543","1879","1989","0.6528196152198724","0.3056392304397445","0","1.0000000000000002"
"1","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","6","0.507652480483015","0.507652480483015","13976.359137999569","13976.359137999569","13978.777059918888","0","0","0","20.635586809175297","26.416628160902178","1899","1991","0.6485482827425275","0.2970965654850561","0","0.999999999999999"
"6","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","5","0.49368019268022284","0.49368019268022284","13620.197324716955","13620.197324716955","13822.53017131326","0","0","0","21.34018507865136","25.630570847676797","1847","1990","0.6582214050675383","0.31644281013507614","0","1.0000000000000004"
"9","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","5","0.4955175711936481","0.4955175711936481","13867.55629542607","13867.55629542607","13871.498620728562","0","0","0","20.550078414413946","26.42067751191424","1899","1990","0.6569493737890126","0.3138987475780259","0","0.9999999999999994"
"8","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","9","0.47071351350741114","0.47071351350741114","12942.451605181433","12942.451605181433","13190.598557047037","0","0","0","22.866030327519105","24.429751339232016","1759","1994","0.6741214137256386","0.34824282745127694","0","1.0000000000000002"
"7","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","5","0.49827159039889035","0.49827159039889035","13709.675656059791","13709.675656059791","13855.297899801968","0","0","0","21.506307847862782","25.4644480784654","1844","1990","0.6550427451084602","0.3100854902169209","0","0.9999999999999996"
"10","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","5","0.5019758261797259","0.5019758261797259","13961.079473856642","13961.079473856642","13996.553600017503","0","0","0","20.668983374319925","26.30177255200825","1893","1990","0.6524782741832676","0.3049565483665333","0","1.000000000000002"
"11","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","5","0.5050105551723258","0.5050105551723258","13853.648301514017","13853.648301514017","13888.60476379994","0","0","0","20.83793177210239","26.132824154225784","1886","1990","0.6503773079576199","0.30075461591524116","0","0.9999999999999987"
"2","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","5","0.509095137663714","0.509095137663714","13845.520433432692","13845.520433432692","13875.289191943602","0","0","0","20.669033764630093","26.301722161698084","1893","1990","0.6475495200789647","0.29509904015793437","0","0.9999999999999951"
"4","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","5","0.4963151733360335","0.4963151733360335","13965.002325942534","13965.002325942534","14010.860988381019","0","0","0","21.006616711305988","25.964139215022165","1877","1990","0.6563971876904378","0.31279437538087657","0","0.999999999999999"
"5","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","5","0.49808781524074724","0.49808781524074724","13523.751647372557","13523.751647372557","13595.60735002173","0","0","0","21.173156156347883","25.7975997699803","1845","1990","0.6551699740640997","0.31033994812819626","0","1.000000000000003"
"12","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","5","0.4985950499401248","0.4985950499401248","13820.964552135885","13820.964552135885","13884.122615556265","0","0","0","21.005804380972297","25.96495154535588","1863","1990","0.6548188115799141","0.3096376231598271","0","1.0000000000000009"
"6","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","6","0.4888880476310739","0.4888880476310739","13420.692618679745","13420.692618679745","13620.197324716952","0","0","0","21.579553692876665","25.472661277200796","1826","1991","0.661539043947718","0.3230780878954361","0","0.9999999999999999"
"3","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","5","0.5055061107201487","0.5055061107201487","13866.842877836498","13866.842877836498","13941.140750405053","0","0","0","20.837990927473392","26.132764998854785","1879","1990","0.6500342310398977","0.3000684620797939","0","1.0000000000000013"
"1","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","7","0.5071073629469872","0.5071073629469872","13976.359137999569","13976.359137999569","13976.35913799952","0","0","0","20.720691575212715","26.412847216601392","1899","1992","0.6489256718059324","0.2978513436118636","0","1.000000000000001"
"11","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","6","0.5040825708698284","0.5040825708698284","13795.854240685214","13795.854240685214","13853.648301514042","0","0","0","20.97994546855982","26.072269501517646","1880","1991","0.65101975862858","0.3020395172571605","0","0.9999999999999996"
"7","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","6","0.4947886561387903","0.4947886561387903","13611.5564477687","13611.5564477687","13709.675656059748","0","0","0","21.777501895946767","25.2747130741307","1829","1991","0.65745400728853","0.3149080145770596","0","1.0000000000000004"
"8","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","10","0.46770818161408445","0.46770818161408445","12776.463704019126","12776.463704019126","12942.451605181455","0","0","0","23.158992981944916","24.217708185826382","1738","1995","0.676202028113326","0.35240405622665233","0","0.9999999999999997"
"9","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","6","0.49298564199911915","0.49298564199911915","13849.42439695486","13849.42439695486","13867.55629542608","0","0","0","20.63517053833841","26.41704443173907","1897","1991","0.6587022478467643","0.3174044956935275","0","1.000000000000001"
"2","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","6","0.5081625900412461","0.5081625900412461","13798.106536787856","13798.106536787856","13845.520433432686","0","0","0","20.777732712891087","26.274482257186367","1887","1991","0.6481951299714452","0.29639025994289014","0","1.0000000000000004"
"10","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","6","0.4998271692729673","0.4998271692729673","13924.400952002083","13924.400952002083","13961.079473856638","0","0","0","20.777670102569697","26.274544867507753","1888","1991","0.6539658058879453","0.3079316117758915","0","0.999999999999999"
"4","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","6","0.49395698336124827","0.49395698336124827","13854.77171018016","13854.77171018016","13965.002325942534","0","0","0","21.18165731632712","25.87055765375033","1868","1991","0.6580297807499043","0.3160595614998099","0","0.9999999999999987"
"5","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","6","0.49617228297596166","0.49617228297596166","13452.923944354834","13452.923944354834","13523.75164737253","0","0","0","21.380320606573928","25.671894363503537","1833","1991","0.6564961117858725","0.3129922235717454","0","0.9999999999999996"
"6","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","7","0.4833982584309756","0.4833982584309756","13359.710871722229","13359.710871722229","13420.692618679761","0","0","0","21.81751291852415","25.316025873289963","1815","1992","0.6653396672400935","0.3306793344801877","0","0.9999999999999992"
"12","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","6","0.49404648481948804","0.49404648481948804","13753.970303217047","13753.970303217047","13820.964552135893","0","0","0","21.180541511939477","25.871673458137977","1852","1991","0.657967818201894","0.3159356364037858","0","1.0000000000000022"
"3","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","6","0.504130091957851","0.504130091957851","13759.177532698091","13759.177532698091","13866.84287783647","0","0","0","20.979992314791478","26.072222655286","1874","1991","0.6509868594137954","0.3019737188275909","0","0.9999999999999999"
"8","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","11","0.46348723725594937","0.46348723725594937","12678.18410395734","12678.18410395734","12776.463704019123","0","0","0","23.449622501989676","24.007863840430105","1723","1996","0.679124220361266","0.3582484407225318","0","1"
"11","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","7","0.5013222441334357","0.5013222441334357","13710.89255769307","13710.89255769307","13795.854240685181","0","0","0","21.121669931190084","26.01186886062404","1874","1992","0.6529307540614674","0.30586150812293506","0","0.9999999999999998"
"1","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","8","0.5071073629469873","0.5071073629469873","13957.598696471714","13957.598696471714","13976.359137999545","0","0","0","20.805740266178255","26.408987349828436","1898","1993","0.648925671805932","0.29785134361186355","0","1.0000000000000004"
"9","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","7","0.4927381944343835","0.4927381944343835","13849.424396954839","13849.424396954839","13849.424396954833","0","0","0","20.720202075632706","26.41333671618143","1897","1992","0.6588735576992728","0.31774711539854616","0","0.9999999999999993"
"2","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","7","0.5071778359248559","0.5071778359248559","13744.800456939382","13744.800456939382","13798.10653678786","0","0","0","20.886296264162848","26.24724252765128","1882","1992","0.6488768828212539","0.2977537656425072","0","1.0000000000000004"
"4","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","7","0.4901800609770946","0.4901800609770946","13811.403677272929","13811.403677272929","13854.771710180148","0","0","0","21.356143165353952","25.777395626460162","1858","1992","0.6606445731697048","0.3212891463394073","0","1.0000000000000024"
"7","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","7","0.4929589680250397","0.4929589680250397","13539.064610494794","13539.064610494794","13611.556447768708","0","0","0","22.046932670691163","25.08660612112294","1816","1992","0.658720714444204","0.3174414288884066","0","1.0000000000000013"
"5","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","7","0.489737473091174","0.489737473091174","13388.882884779594","13388.882884779594","13452.923944354856","0","0","0","21.586609286421503","25.546929505392622","1821","1992","0.6609509801676494","0.3219019603352974","0","1.0000000000000016"
"10","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","7","0.4993023539110295","0.4993023539110295","13921.376445080987","13921.376445080987","13924.400952002115","0","0","0","20.886231938437543","26.24730685337658","1885","1992","0.654329139600057","0.308658279200113","0","1.0000000000000009"
"6","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","8","0.4809814398139799","0.4809814398139799","13226.80162103982","13226.80162103982","13359.710871722233","0","0","0","22.05425146402771","25.160476151978983","1798","1993","0.6670128493595513","0.3340256987191047","0","0.9999999999999978"
"12","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","7","0.4918302992386058","0.4918302992386058","13679.669632760331","13679.669632760331","13753.970303217036","0","0","0","21.354721782529637","25.77881700928447","1842","1992","0.65950210052712","0.31900420105423855","0","1.0000000000000016"
"3","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","7","0.5032520697008293","0.5032520697008293","13710.117497778707","13710.117497778707","13759.177532698091","0","0","0","21.121713779001666","26.01182501281246","1864","1992","0.6515947209763497","0.30318944195269804","0","1.0000000000000016"
"8","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","12","0.45862203786702893","0.45862203786702893","12462.393522122493","12462.393522122493","12678.184103957343","0","0","0","23.738015653132127","23.80012176054624","1710","1997","0.6824924353228259","0.36498487064565227","0","0.9999999999999994"
"11","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","8","0.5003369930104805","0.5003369930104805","13582.571879766718","13582.571879766718","13710.892557693087","0","0","0","21.26311306017108","25.95161455583564","1865","1993","0.6536128509927449","0.3072257019854883","0","1.0000000000000016"
"1","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","9","0.5070617689545402","0.5070617689545402","13953.707603209237","13953.707603209237","13957.598696471683","0","0","0","20.89073003123537","26.405051635515743","1895","1994","0.6489572368776257","0.29791447375525193","0","0.9999999999999996"
"9","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","8","0.49273819443438327","0.49273819443438327","13849.207550996442","13849.207550996442","13849.424396954848","0","0","0","20.805177674095525","26.40954994191117","1894","1993","0.6588735576992732","0.31774711539854616","0","1.0000000000000004"
"4","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","8","0.4863279355779198","0.4863279355779198","13720.45810145241","13720.45810145241","13811.40367727294","0","0","0","21.530073963983998","25.68465365202271","1847","1993","0.663311429215286","0.3266228584305724","0","0.9999999999999996"
"2","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","8","0.5051136822980847","0.5051136822980847","13741.851617957644","13741.851617957644","13744.800456939387","0","0","0","20.994728349772984","26.219999266233692","1880","1993","0.6503059122551719","0.30061182451034446","0","0.9999999999999992"
"5","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","8","0.4869707694165333","0.4869707694165333","13288.511675063588","13288.511675063588","13388.882884779598","0","0","0","21.791996006487764","25.42273160951893","1811","1993","0.6628663904039389","0.32573278080787704","0","1.0000000000000009"
"6","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","9","0.4774346022068802","0.4774346022068802","13143.538227080586","13143.538227080586","13226.801621039815","0","0","0","22.28966777107715","25.006113895673977","1788","1994","0.6694683523183138","0.3389367046366275","0","1"
"10","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","8","0.4989289996144149","0.4989289996144149","13916.294911591815","13916.294911591815","13921.376445081007","0","0","0","20.994674959581427","26.22005265642527","1878","1993","0.654587615651559","0.30917523130311797","0","1"
"7","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","8","0.48775254470213064","0.48775254470213064","13391.417706558095","13391.417706558095","13539.064610494781","0","0","0","22.314646121926923","24.900081494079767","1799","1993","0.6623251613600631","0.3246503227201269","0","0.9999999999999993"
"8","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","13","0.45579953618597524","0.45579953618597524","12344.530929948462","12344.530929948462","12462.393522122515","0","0","0","24.02425314173929","23.594401462419373","1692","1998","0.6844464749481705","0.368892949896342","0","0.9999999999999988"
"12","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","8","0.48991869226809626","0.48991869226809626","13592.363886995394","13592.363886995394","13679.669632760322","0","0","0","21.528358408235242","25.68636920777146","1832","1993","0.660825520737472","0.32165104147494356","0","1.0000000000000004"
